dual	46	optimal	2.11218	2.11218	2.11218	59	0.003731	4/4
dual	47	optimal	5.67578	5.67578	5.67578	95	0.0103277	6/6
dual	48	optimal	1.79811	1.89066	1.79811	58	0.00104713	2/3
dual	49	optimal	4.15743	4.15743	4.15743	75	0.00325483	4/4
dual	50	optimal	1.67493	1.92866	1.67493	53	0.000941958	2/4
dual	51	optimal	11.4282	11.4282	11.4282	120	0.0245631	7/7
dual	52	optimal	4.24816	4.48118	4.24816	75	0.007121	3/4
dual	53	optimal	0.360314	0.595248	0.360314	32	0.00358192	1/3
dual	54	optimal	11.6617	11.6617	11.6617	58	0.0104379	9/9
dual	55	optimal	3.69083	3.69083	3.69083	44	0.000576708	6/6
dual	56	optimal	1.36181	1.46143	1.36181	29	0.000232875	3/4
dual	57	optimal	1.81221	2.05789	1.81221	49	0.000704792	1/4
dual	58	optimal	7.59587	7.59587	7.59587	97	0.0178379	7/7
dual	59	optimal	4.98616	4.98616	4.98616	76	0.00370896	5/5
dual	60	optimal	8.28442	8.28442	8.28442	96	0.0143648	6/6
dual	61	optimal	7.61672	7.61672	7.61672	68	0.00405817	9/9
dual	62	optimal	1.42332	1.48527	1.42332	58	0.000983459	1/3
dual	63	optimal	13.8232	13.8232	13.8232	89	0.0101409	9/9
dual	64	optimal	1.29149	1.48254	1.19448	33	0.00103196	3/5
dual	66	optimal	0.443842	0.594488	0.443842	26	0.000196667	1/3
dual	65	optimal	4.24231	4.24231	4.24231	75	0.00668392	4/4
dual	67	optimal	2.49268	2.49268	2.47284	75	0.00771225	4/4
dual	68	optimal	5.54658	5.54658	5.54658	91	0.00969425	5/5
dual	69	optimal	19.979	19.979	19.979	105	0.0332278	10/10
dual	70	optimal	11.983	11.983	11.983	120	0.0111236	7/7
dual	71	optimal	2.30069	2.38397	2.30069	58	0.00238563	2/3
dual	72	optimal	4.36637	4.36637	4.36637	75	0.00375063	4/4
dual	73	optimal	12.5744	12.5744	12.5744	134	0.0293719	9/9
dual	74	optimal	26.8318	26.8318	26.8318	149	0.0696434	10/10
dual	75	optimal	15.3552	15.3552	15.3552	97	0.0206214	10/10
dual	76	optimal	18.1736	18.1736	18.1736	126	0.0504595	10/10
dual	77	optimal	8.07579	8.07579	8.07579	91	0.0145414	5/5
dual	78	optimal	2.2946	2.2946	2.2946	58	0.0015835	3/3
dual	79	optimal	1.46653	1.58317	1.42025	63	0.000565833	1/3
dual	80	optimal	10.8848	10.8848	10.8848	106	0.0142426	6/6
dual	81	optimal	9.31223	9.5175	9.31223	106	0.00832854	8/9
